   305    0.53426E+00    0.50521E+00    0.29132E-01    0.43392E+00    0.00000E+00    0.43392E+00    0.11027E+00    0.29132E-01    0.68508E+03    0.38771E+00
   309    0.69092E+00    0.50851E+00    0.33074E-01    0.48366E+00    0.00000E+00    0.48366E+00    0.16720E+00    0.33074E-01    0.15637E+03    0.88493E-01
   310    0.73060E+00    0.50786E+00    0.32906E-01    0.47275E+00    0.00000E+00    0.47275E+00    0.15705E+00    0.32906E-01    0.62937E+03    0.35618E+00
   311    0.56889E+00    0.50164E+00    0.12954E-01    0.40328E+00    0.00000E+00    0.40328E+00    0.36316E-01    0.12954E-01    0.30770E+03    0.17413E+00
   312    0.65482E+00    0.50397E+00    0.25234E-01    0.42008E+00    0.00000E+00    0.42008E+00    0.85986E-01    0.25234E-01    0.15868E+04    0.89801E+00
   313    0.62195E+00    0.50137E+00    0.11147E-01    0.40228E+00    0.00000E+00    0.40228E+00    0.30596E-01    0.11147E-01    0.32962E+03    0.18654E+00
   314    0.31286E+00    0.50251E+00    0.18387E-01    0.40801E+00    0.00000E+00    0.40801E+00    0.55430E-01    0.18387E-01    0.13341E+03    0.75503E-01
   317    0.60044E+00    0.50184E+00    0.14308E-01    0.40420E+00    0.00000E+00    0.40420E+00    0.40790E-01    0.14308E-01    0.66751E+03    0.37777E+00
   318    0.62835E+00    0.50144E+00    0.11660E-01    0.40254E+00    0.00000E+00    0.40254E+00    0.32192E-01    0.11660E-01    0.28699E+03    0.16242E+00
   319    0.68643E+00    0.50498E+00    0.28540E-01    0.43119E+00    0.00000E+00    0.43119E+00    0.10598E+00    0.28540E-01    0.95411E+03    0.53996E+00
   320    0.74648E+00    0.50275E+00    0.19716E-01    0.40967E+00    0.00000E+00    0.40967E+00    0.60657E-01    0.19716E-01    0.53927E+03    0.30519E+00
   321    0.69879E+00    0.50459E+00    0.27385E-01    0.42663E+00    0.00000E+00    0.42663E+00    0.98340E-01    0.27385E-01    0.23090E+01    0.13068E-02
   323    0.58360E+00    0.50218E+00    0.16445E-01    0.40597E+00    0.00000E+00    0.40597E+00    0.48220E-01    0.16445E-01    0.17670E+04    0.10000E+01
   324    0.59124E+00    0.50096E+00    0.80622E-02    0.40107E+00    0.00000E+00    0.40107E+00    0.21393E-01    0.80622E-02    0.17670E+04    0.10000E+01
   325    0.69911E+00    0.50155E+00    0.12440E-01    0.40298E+00    0.00000E+00    0.40298E+00    0.34664E-01    0.12440E-01    0.11365E+04    0.64317E+00
   326    0.64153E+00    0.50577E+00    0.30416E-01    0.44123E+00    0.00000E+00    0.44123E+00    0.12086E+00    0.30416E-01    0.68809E+03    0.38941E+00
   327    0.58576E+00    0.50299E+00    0.20902E-01    0.41138E+00    0.00000E+00    0.41138E+00    0.65555E-01    0.20902E-01    0.17422E+04    0.98595E+00
